bill_id,date,chamber,sequence,action
1903337,2025-02-03,Assembly,3,"Referred to Com. on Health."
1903337,2025-04-09,Assembly,4,"In committee: Hearing postponed by committee."
1903338,2025-01-06,Assembly,1,Introduced.
1903338,2025-01-23,Assembly,2,"Referred to Com. on RLS."
1903338,2025-02-10,Assembly,3,"From committee: Be adopted. To Consent Calendar. (Ayes 9. Noes 0.) (February 10)."
1903338,2025-02-18,Assembly,4,"Coauthors revised."
1903338,2025-02-18,Assembly,5,"Read. Adopted. (Ayes 70. Noes 0. Page 372.)."
1903339,2025-01-06,Senate,1,"Introduced. Referred to Com. on RLS."
1903339,2025-01-22,Senate,2,"From committee: Ordered to third reading."
1903339,2025-01-27,Senate,3,"Read. Adopted. (Ayes 36. Noes 0. Page 109.) Ordered to the Assembly."
1903339,2025-01-27,Assembly,4,"In Assembly. Held at Desk."
1903339,2025-02-10,Assembly,5,"Referred to Com. on RLS."
1903339,2025-02-10,Assembly,6,"From committee: Be adopted. Ordered to consent calendar. (Ayes 9. Noes 0.) (February 10)."
1903339,2025-02-14,Assembly,7,"Read. Adopted. (Page 356.) Ordered to the Senate."
1903339,2025-02-14,Senate,8,"In Senate. Ordered to engrossing and enrolling."
1903339,2025-02-21,,9,"Enrolled and filed with the Secretary of State at 2 p.m."
1903339,2025-02-21,,10,"Chaptered by Secretary of State. Res. Chapter 10, Statutes of 2025."
1904793,2025-01-07,Assembly,1,"Read first time. To print."
1904793,2025-01-08,Assembly,2,"From printer. May be heard in committee February 7."
1904793,2025-03-24,Assembly,3,"Referred to Coms. on W. P., & W. and L. GOV."
1904793,2025-03-24,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on W. P., & W. Read second time and amended."
1904793,2025-03-25,Assembly,5,"Re-referred to Com. on W. P., & W."
1904793,2025-04-09,Assembly,6,"From committee: Amend, and do pass as amended and re-refer to Com. on L. GOV. (Ayes 10. Noes 1.) (April 8)."
1904793,2025-04-10,Assembly,7,"Read second time and amended."
1904794,2025-01-07,Assembly,1,"Read first time. To print."
1904794,2025-01-08,Assembly,2,"From printer. May be heard in committee February 7."
1904794,2025-02-03,Assembly,3,"Referred to Com. on Elections."
1904794,2025-03-26,Assembly,4,"From committee: Do pass. To Consent Calendar. (Ayes 7. Noes 0.) (March 26)."
1904794,2025-03-27,Assembly,5,"Read second time. Ordered to Consent Calendar."
1904794,2025-04-01,Assembly,6,"Read third time. Passed. Ordered to the Senate. (Ayes 76. Noes 0.)"
1904794,2025-04-02,Senate,7,"In Senate. Read first time. To Com. on RLS. for assignment."
1904795,2025-01-07,Assembly,1,"Read first time. To print."
1904795,2025-01-08,Assembly,2,"From printer. May be heard in committee February 7."
1904795,2025-02-03,Assembly,3,"Referred to Com. on Higher ED."
1904795,2025-04-03,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Higher ED. Read second time and amended."
1904795,2025-04-07,Assembly,5,"Re-referred to Com. on Higher ED."
1904796,2025-01-07,Assembly,1,"Read first time. To print."
1904796,2025-01-08,Assembly,2,"From printer. May be heard in committee February 7."
1904796,2025-02-03,Assembly,3,"Referred to Com. on Health."
1904796,2025-02-11,Assembly,4,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Health. Read second time and amended."
1904796,2025-02-12,Assembly,5,"Re-referred to Com. on Health."
1904797,2025-01-07,Assembly,1,"Read first time. To print."
1904797,2025-01-08,Assembly,2,"From printer. May be heard in committee February 7."
1904797,2025-02-03,Assembly,3,"Referred to Com. on Rev. & Tax."
1904797,2025-03-17,Assembly,4,"In committee: Set, first hearing. Referred to Rev. & Tax. suspense file."
1904798,2025-01-07,Assembly,1,"Read first time. To print."
1904798,2025-01-08,Assembly,2,"From printer. May be heard in committee February 7."
1904798,2025-02-03,Assembly,3,"Referred to Com. on G.O."
1904799,2025-01-07,Assembly,1,"Introduced. To print."
1904799,2025-01-08,Assembly,2,"From printer."
1904799,2025-01-23,Assembly,3,"Referred to Com. on RLS."
1904799,2025-01-23,Assembly,4,"From committee: Be adopted. Ordered to Third Reading. (Ayes 10. Noes 0.) (January 23)."
1904799,2025-01-27,Assembly,5,"Coauthors revised."
1904799,2025-01-27,Assembly,6,"Adopted and to Senate. (Page 241.)"
1904799,2025-01-28,Senate,7,"In Senate. To Com. on RLS."
1904799,2025-01-29,Senate,8,"Introduced measure version corrected."
1904799,2025-02-05,Senate,9,"From committee: Ordered to third reading."
1904799,2025-02-12,Senate,10,"Ordered to special consent calendar."
1904799,2025-02-14,Senate,11,"Adopted and to Assembly. (Ayes 34. Noes 0. Page 194.)"
1904799,2025-02-14,Assembly,12,"In Assembly. Ordered to Engrossing and Enrolling."
1904799,2025-02-24,,13,"Enrolled and filed with the Secretary of State at 2 p.m."
1904799,2025-02-24,,14,"Chaptered by Secretary of State - Res. Chapter 13, Statutes of 2025."
1904800,2025-01-07,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1904800,2025-01-08,Senate,2,"From printer. May be acted upon on or after February 7."
1904800,2025-01-29,Senate,3,"Referred to Com. on RLS."
1904800,2025-02-27,Senate,4,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS."
1904800,2025-03-12,Senate,5,"Re-referred to Coms. on G.O. and JUD."
1904800,2025-03-17,Senate,6,"Set for hearing March 25."
1904800,2025-03-26,Senate,7,"From committee: Do pass as amended and re-refer to Com. on JUD. (Ayes 13. Noes 0.) (March 25)."
1904800,2025-03-27,Senate,8,"Read second time and amended. Re-referred to Com. on JUD."
1904800,2025-04-01,Senate,9,"Set for hearing April 8."
1904800,2025-04-09,Senate,10,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To consent calendar. (Ayes 13. Noes 0.) (April 8). Re-referred to Com. on APPR."
1904800,2025-04-10,Senate,11,"Set for hearing April 21."
1904801,2025-01-07,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1904801,2025-01-08,Senate,2,"From printer. May be acted upon on or after February 7."
1904801,2025-01-29,Senate,3,"Referred to Coms. on JUD. and M. & V.A."
1904801,2025-04-01,Senate,4,"Set for hearing April 8."
1904801,2025-04-09,Senate,5,"From committee: Do pass and re-refer to Com. on M. & V.A. with recommendation: To consent calendar. (Ayes 13. Noes 0.) (April 8). Re-referred to Com. on M. & V.A."
1904802,2025-01-07,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1904802,2025-01-08,Senate,2,"From printer. May be acted upon on or after February 7."
1904802,2025-01-29,Senate,3,"Referred to Coms. on N.R. & W. and M. & V.A."
1904802,2025-03-12,Senate,4,"Set for hearing March 25."
1904802,2025-03-25,Senate,5,"From committee: Do pass as amended and re-refer to Com. on M. & V.A. with recommendation: To consent calendar. (Ayes 7. Noes 0.) (March 25)."
1904802,2025-03-26,Senate,6,"Read second time and amended. Re-referred to Com. on M. & V.A."
1904802,2025-03-28,Senate,7,"Set for hearing April 28."
1904803,2025-01-07,Senate,1,"Introduced. Read first time. To Com. on RLS. for assignment. To print."
1904803,2025-01-08,Senate,2,"From printer. May be acted upon on or after February 7."
1904803,2025-01-29,Senate,3,"Referred to Coms. on REV. & TAX. and M. & V.A."
1904803,2025-02-26,Senate,4,"Set for hearing March 12."
1904803,2025-03-05,Senate,5,"From committee with author's amendments. Read second time and amended. Re-referred to Com. on REV. & TAX."
1904803,2025-03-12,Senate,6,"From committee: Do pass and re-refer to Com. on M. & V.A. with recommendation: To consent calendar. (Ayes 5. Noes 0.) (March 12). Re-referred to Com. on M. & V.A."
1904803,2025-03-28,Senate,7,"Set for hearing April 28."
1904804,2025-01-07,Senate,1,"Introduced. Referred to Com. on RLS."
1904804,2025-01-22,Senate,2,"From committee: Ordered to third reading."
1904804,2025-01-30,Senate,3,"Read. Adopted. (Ayes 36. Noes 0. Page 129.)"
1908085,2025-01-08,Assembly,1,"Read first time. To print."
1908085,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908085,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908085,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908085,2025-03-17,Assembly,5,"Withdrawn from committee."
1908085,2025-03-17,Assembly,6,"Ordered to second reading."
1908085,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908085,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908085,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908085,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908085,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908085,2025-04-05,Senate,12,"From committee chair, with author's amendments: Amend, and re-refer to committee. Read second time, amended, and re-referred to Com. on B. & F. R."
1908085,2025-04-09,Senate,13,"From committee: Do pass. (Ayes 14. Noes 4.) (April 9)."
1908085,2025-04-09,Senate,14,"Read second time. Ordered to third reading."
1908085,2025-04-10,Senate,15,"Read third time. Passed. Ordered to the Assembly. (Ayes 29. Noes 7.)."
1908085,2025-04-10,Assembly,16,"In Assembly. Concurrence in Senate amendments pending."
1908085,2025-04-10,Assembly,17,"Assembly Rule 63 suspended. (Ayes 53. Noes 17.)"
1908085,2025-04-10,Assembly,18,"Senate amendments concurred in. To Engrossing and Enrolling. (Ayes 56. Noes 7.)."
1908085,2025-04-10,,19,"Enrolled and presented to the Governor at 12 p.m."
1908086,2025-01-08,Assembly,1,"Read first time. To print."
1908086,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908086,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908086,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908086,2025-03-17,Assembly,5,"Withdrawn from committee."
1908086,2025-03-17,Assembly,6,"Ordered to second reading."
1908086,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908086,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908086,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908086,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908086,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908087,2025-01-08,Assembly,1,"Read first time. To print."
1908087,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908087,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908087,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908087,2025-03-17,Assembly,5,"Withdrawn from committee."
1908087,2025-03-17,Assembly,6,"Ordered to second reading."
1908087,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908087,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908087,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908087,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908087,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908088,2025-01-08,Assembly,1,"Read first time. To print."
1908088,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908088,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908088,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908088,2025-03-17,Assembly,5,"Withdrawn from committee."
1908088,2025-03-17,Assembly,6,"Ordered to second reading."
1908088,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908088,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908088,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908088,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908088,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908089,2025-01-08,Assembly,1,"Read first time. To print."
1908089,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908089,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908089,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908089,2025-03-17,Assembly,5,"Withdrawn from committee."
1908089,2025-03-17,Assembly,6,"Ordered to second reading."
1908089,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908089,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908089,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908089,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908089,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908090,2025-01-08,Assembly,1,"Read first time. To print."
1908090,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908090,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908090,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908090,2025-03-17,Assembly,5,"Withdrawn from committee."
1908090,2025-03-17,Assembly,6,"Ordered to second reading."
1908090,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908090,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908090,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908090,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908090,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908091,2025-01-08,Assembly,1,"Read first time. To print."
1908091,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908091,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908091,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908091,2025-03-17,Assembly,5,"Withdrawn from committee."
1908091,2025-03-17,Assembly,6,"Ordered to second reading."
1908091,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908091,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908091,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908091,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908091,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908092,2025-01-08,Assembly,1,"Read first time. To print."
1908092,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908092,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908092,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908092,2025-03-17,Assembly,5,"Withdrawn from committee."
1908092,2025-03-17,Assembly,6,"Ordered to second reading."
1908092,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908092,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908092,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908092,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908092,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908093,2025-01-08,Assembly,1,"Read first time. To print."
1908093,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908093,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908093,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908093,2025-03-17,Assembly,5,"Withdrawn from committee."
1908093,2025-03-17,Assembly,6,"Ordered to second reading."
1908093,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908093,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908093,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908093,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908093,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
1908094,2025-01-08,Assembly,1,"Read first time. To print."
1908094,2025-01-09,Assembly,2,"From printer. May be heard in committee February 8."
1908094,2025-02-03,Assembly,3,"Referred to Com. on Budget."
1908094,2025-02-03,Assembly,4,"Referred to Com. on BUDGET."
1908094,2025-03-17,Assembly,5,"Withdrawn from committee."
1908094,2025-03-17,Assembly,6,"Ordered to second reading."
1908094,2025-03-17,Assembly,7,"(Ayes 53. Noes 17. Page 643.)"
1908094,2025-03-18,Assembly,8,"Read second time. Ordered to third reading."
1908094,2025-03-20,Assembly,9,"Read third time. Passed. Ordered to the Senate. (Ayes 53. Noes 17.)"
1908094,2025-03-20,Senate,10,"In Senate. Read first time. To Com. on RLS. for assignment."
1908094,2025-04-02,Senate,11,"Referred to Com. on B. & F. R."
